91 2078.91 -3460.45 -1381.54 101113 697.369
91.25 2062.7 -3443.95 -1381.25 101113 681.458
91.5 2051.83 -3431.97 -1380.15 101113 671.683
91.75 2043.42 -3423.56 -1380.14 101113 663.276
92 2040.45 -3419.7 -1379.25 101113 661.195
92.25 2046.71 -3425.66 -1378.95 101113 667.758
92.5 2069.78 -3448.74 -1378.97 101113 690.812
92.75 2110.12 -3489.1 -1378.98 101113 731.141
93 2131.04 -3509.73 -1378.69 101113 752.344
93.25 2101.77 -3480.42 -1378.64 101113 723.132
93.5 2069.94 -3448.57 -1378.63 101113 691.313
93.75 2054.6 -3433.23 -1378.63 101113 675.97
94 2051.2 -3429.27 -1378.07 101113 673.129
94.25 2054.19 -3432.13 -1377.94 101113 676.248
94.5 2063.36 -3441.13 -1377.77 101113 685.589
94.75 2079.26 -3457.04 -1377.78 101113 701.482
95 2102.19 -3479.95 -1377.76 101113 724.424
95.25 2127.54 -3505.32 -1377.78 101113 749.766
95.5 2149.72 -3527.49 -1377.77 101113 771.951
95.75 2152.05 -3529.91 -1377.86 101113 774.194
96 2113.8 -3491.6 -1377.8 101113 735.992
96.25 2075.62 -3453.41 -1377.78 101113 697.84
96.5 2055.74 -3433.54 -1377.79 101113 677.952
96.75 2049.54 -3427.33 -1377.79 101113 671.755
97 2052.33 -3430.13 -1377.8 101113 674.539
97.25 2061.2 -3438.99 -1377.79 101113 683.413
97.5 2072.21 -3450 -1377.8 101113 694.41
97.75 2079.86 -3457.65 -1377.79 101113 702.071
98 2090.42 -3468.2 -1377.79 101113 712.629
98.25 2113.82 -3491.6 -1377.77 101113 736.054
98.5 2132.75 -3510.51 -1377.76 101113 754.997
98.75 2126.89 -3504.59 -1377.7 101113 749.189
99 2101.91 -3479.56 -1377.65 101113 724.26
99.25 2078.35 -3455.41 -1377.06 101113 701.295
99.5 2064.69 -3441.75 -1377.06 101113 687.623
99.75 2061.83 -3438.89 -1377.06 101113 684.764
100 2067.4 -3444.34 -1376.95 101113 690.45
100.25 2080.74 -3457.08 -1376.34 101113 704.405
100.5 2101.35 -3477.63 -1376.28 101113 725.066
100.75 2126.3 -3502.56 -1376.27 101113 750.028
101 2141.62 -3517.77 -1376.15 101113 765.47
101.25 2135.31 -3511.38 -1376.07 101113 759.234
101.5 2119.31 -3494.88 -1375.58 101113 743.733
101.75 2106.66 -3482.07 -1375.41 101113 731.244
102 2099.15 -3474.29 -1375.14 101113 724.01
102.25 2094.96 -3470.07 -1375.11 101113 719.844
102.5 2095.01 -3470.12 -1375.11 101113 719.904
102.75 2101.71 -3476.62 -1374.91 101113 726.806
103 2114.69 -3489.57 -1374.88 101113 739.809
103.25 2125.76 -3500.61 -1374.85 101113 750.915
103.5 2118.58 -3493.4 -1374.82 101113 743.761
103.75 2091.66 -3466.46 -1374.8 101113 716.856
104 2063.58 -3438.35 -1374.77 101113 688.817
104.25 2046.75 -3421.49 -1374.74 101113 672.003
104.5 2043.67 -3418.2 -1374.53 101113 669.137
104.75 2053.29 -3427.78 -1374.49 101113 678.793
105 2074.89 -3449.35 -1374.46 101113 700.434
105.25 2106.01 -3480.49 -1374.49 101113 731.524
105.5 2140.58 -3515.03 -1374.46 101113 766.12
105.75 2163.36 -3537.77 -1374.41 101113 788.955
106 2156.91 -3531.24 -1374.34 101113 782.568
106.25 2128.47 -3502.7 -1374.23 101113 754.244
106.5 2096.86 -3471.43 -1374.57 101113 722.283
106.75 2072.26 -3446.8 -1374.54 101113 697.724
107 2057.03 -3431.51 -1374.48 101113 682.554
107.25 2052.63 -3426.32 -1373.68 101113 678.949
107.5 2058.71 -3432.32 -1373.61 101113 685.096
107.75 2076.73 -3450.28 -1373.55 101113 703.176
108 2101.73 -3475.24 -1373.5 101113 728.233
108.25 2118.77 -3491.08 -1372.31 101113 746.464
108.5 2113.33 -3485.14 -1371.81 101113 741.524
108.75 2095.66 -3467.42 -1371.76 101113 723.902
109 2079.19 -3448.5 -1369.31 101113 709.883
109.25 2061.43 -3430.68 -1369.24 101113 692.191
109.5 2047.73 -3416.94 -1369.22 101113 678.51
109.75 2042.54 -3411.69 -1369.15 101113 673.387
110 2049.03 -3417.86 -1368.83 101113 680.199
110.25 2067.31 -3435.78 -1368.48 101113 698.831
110.5 2090.04 -3456.71 -1366.67 101113 723.372
110.75 2096.29 -3462.62 -1366.34 101113 729.952
111 2085.88 -3451.71 -1365.83 101113 720.055
111.25 2075.15 -3440.86 -1365.72 101113 709.435
111.5 2074.73 -3440 -1365.27 101113 709.461
111.75 2084.47 -3448.71 -1364.24 101113 720.226
112 2098.97 -3462.65 -1363.68 101113 735.295
112.25 2115.57 -3477.92 -1362.35 101113 753.219
112.5 2133.91 -3492.71 -1358.81 101113 775.099
112.75 2149.77 -3506.18 -1356.41 101113 793.36
113 2154.14 -3510.13 -1355.99 101113 798.146
113.25 2136.6 -3492.03 -1355.43 101113 781.177
113.5 2106.45 -3461.48 -1355.03 101113 751.419
113.75 2081.36 -3436.16 -1354.8 101113 726.566
114 2071.51 -3422.61 -1351.1 101113 720.417
114.25 2071.09 -3421.16 -1350.07 101113 721.02
114.5 2081.69 -3430.55 -1348.86 101113 732.827
114.75 2101.47 -3449.73 -1348.26 101113 753.211
115 2130.7 -3476.81 -1346.11 101113 784.588
115.25 2158.2 -3503.9 -1345.7 101113 812.493
115.5 2168.26 -3513.8 -1345.54 101113 822.717
115.75 2151.54 -3496.61 -1345.07 101113 806.476
116 2121.24 -3466.47 -1345.23 101113 776.008
116.25 2094.98 -3439.61 -1344.63 101113 750.352
116.5 2078.78 -3422.76 -1343.98 101113 734.805
116.75 2076.28 -3417.03 -1340.75 101113 735.531
117 2083.88 -3422.78 -1338.9 101113 744.986
117.25 2103.17 -3440.3 -1337.13 101113 766.035
117.5 2132.72 -3467.93 -1335.21 101113 797.508
117.75 2164.05 -3495.26 -1331.21 101113 832.844
118 2174.75 -3504 -1329.26 101113 845.492
118.25 2166.63 -3492.2 -1325.57 101113 841.069
118.5 2150.65 -3474.98 -1324.32 101113 826.327
118.75 2135.24 -3459.4 -1324.16 101113 811.087
119 2123.32 -3446.04 -1322.72 101113 800.605
119.25 2113.94 -3436.51 -1322.58 101113 791.357
119.5 2112.06 -3434.34 -1322.28 101113 789.784
119.75 2120.35 -3442.53 -1322.17 101113 798.179
120 2141.45 -3459.21 -1317.76 101113 823.691
120.25 2156.03 -3471.12 -1315.08 101113 840.947
120.5 2149.21 -3463.76 -1314.55 101113 834.652
120.75 2131.82 -3446.26 -1314.44 101113 817.379
121 2120.52 -3434.73 -1314.21 101113 806.308
121.25 2118.97 -3434.24 -1315.28 101113 803.688
121.5 2128.31 -3443.3 -1314.99 101113 813.312
121.75 2144.77 -3458.51 -1313.73 101113 831.04
122 2163.6 -3477.23 -1313.63 101113 849.967
122.25 2185.55 -3497.77 -1312.22 101113 873.333
122.5 2202.73 -3514.94 -1312.21 101113 890.524
122.75 2202.2 -3514.38 -1312.17 101113 890.032
123 2178.41 -3490.49 -1312.08 101113 866.336
123.25 2148.4 -3460.13 -1311.73 101113 836.677
123.5 2125.43 -3437.11 -1311.68 101113 813.752
123.75 2113.19 -3424.87 -1311.69 101113 801.503
124 2111.98 -3423.34 -1311.36 101113 800.625
124.25 2122.5 -3432.32 -1309.82 101113 812.688
124.5 2142.85 -3451.7 -1308.85 101113 833.997
124.75 2169.96 -3478.33 -1308.36 101113 861.599
125 2191.93 -3499.23 -1307.3 101113 884.626
125.25 2187.93 -3495 -1307.07 101113 880.862
125.5 2160.41 -3467.1 -1306.69 101113 853.72
125.75 2129.61 -3435.69 -1306.08 101113 823.531
126 2107.02 -3412.62 -1305.6 101113 801.416
126.25 2095.92 -3401.27 -1305.35 101113 790.567
126.5 2102.01 -3406.78 -1304.77 101113 797.248
126.75 2129.56 -3434.3 -1304.75 101113 824.809
127 2179.97 -3484.63 -1304.67 101113 875.302
127.25 2221.32 -3525.82 -1304.49 101113 916.834
