3475.53 32.6367
184.826 35.0767
117.634 225.476
457.593 105.266
305.96 119.641
1451.84 55.5976
2085.59 42.3915
3534.37 34.2695
7515.59 23.0848
2593.61 39.7971
4481.18 28.5877
6031.7 24.1903
4627.21 27.686
5999.7 24.48
5125.58 28.1227
3201.05 33.5483
3646.19 35.0724
579.365 81.8313
3652.34 33.6183
5588.96 26.1872
1232.08 58.599
508.898 136.558
3679.91 36.1462
6704.06 23.094
5571.12 24.8626
1553.73 48.8592
2547.22 41.0732
2209.91 45.1063
4375.13 31.2979
1998.59 48.1098
923.316 67.6552
4516.75 28.178
5912.29 24.7563
4997.5 28.3324
3843.81 33.7106
3880.83 33.0853
5343.65 26.9455
5181.49 25.8508
5461.77 25.7532
1114.61 62.6376
2476.67 40.0042
347.26 124.496
6823.66 23.5249
5931.01 24.4129
2313.4 41.4233
3598.25 33.7039
761.276 71.2053
3661.24 33.5813
5412.38 24.8681
2275.89 43.8331
528.1 91.8255
5220.98 25.9988
2676.13 41.5578
2088.84 44.3563
1258.24 55.3109
5065.58 27.7061
2847.96 40.2189
4176.97 30.0665
4049.01 31.4401
3626.79 33.6632
6883.91 22.9204
3569.96 33.931
3203.82 36.7776
1507.52 52.9042
5999.44 25.1002
1017.27 57.3866
4279.75 31.3641
4513.11 29.324
3320.24 35.4891
1923.54 41.9846
4147.17 32.0028
4604.58 29.2294
879.769 71.8528
149.107 198.16
695.038 80.4214
5859.32 25.0294
4483.74 30.8157
1943.34 46.804
7587.42 23.0102
2828.34 38.4676
2729.79 40.1994
6386.11 24.0056
2922.68 38.1888
5059.59 27.8401
1359.36 54.8695
5906.68 25.0708
4574.69 28.5147
483.374 100.6
5672.92 24.6697
1861.34 47.2294
2937.21 39.3182
664.277 82.6314
98.2535 238.121
4025.37 30.8014
1050.3 63.8765
5671.53 25.0402
2976.86 35.4076
2427.8 39.1646
4409.04 31.1924
4555.4 29.5273
1525.44 50.3288
1506.84 48.7772
1618.68 48.3607
3670.92 34.5094
3717.65 33.6277
1077 63.8185
177.941 167.717
843.809 70.1598
3612.7 35.99
1550.16 51.2101
5411.7 26.9588
1210.22 57.4255
